Row_ID,As_Of_Date,Material_Price_Index,City,City_Tier,City_Multiplier,Labor_Day_Rate_Min,Labor_Day_Rate_Max,Room_Type,Area_Sqft,Renovation_Level,Paint_Quality,Floor_Type,Floor_Quality,Ceiling_Type,Ceiling_Quality,Has_Electrical,Furniture_Level,Kitchen_Package,Bathroom_Package,Painting_Material_Cost,Painting_Labor_Cost,Flooring_Material_Cost,Flooring_Labor_Cost,Ceiling_Material_Cost,Ceiling_Labor_Cost,Electrical_Material_Cost,Electrical_Labor_Cost,Kitchen_Package_Cost,Bathroom_Package_Cost,Plumbing_Cost,Furniture_Cost,Wastage_Sundries_Cost,Contractor_Overhead_Cost,GST_Amount,Grand_Total,Total_Cost_per_Sqft
4504,2025-09-07,1.0,Kolkata,Metro,1.0,600,750,Study,374,Basic,Economy,Granite,Standard,Grid,Premium,False,Basic,None,None,8376,1233,102507,2433,63609,1730,0,0,0,0,0,73893,18007,31976,54678,358442,958.4
4505,2025-09-07,1.0,Jaipur,Tier-2,0.95,550,700,Dining,177,Basic,Standard,Vitrified_Tile,Standard,POP,Standard,True,Premium,None,None,3636,592,28240,737,14645,638,12923,614,0,0,0,362268,39021,61098,94394,618808,3496.09
4506,2025-09-07,1.0,Lucknow,Tier-2,0.92,500,650,Bathroom,356,Basic,Standard,Ceramic_Tile,Standard,None,None,False,None,None,Basic,6939,843,43877,2209,0,0,0,0,0,91143,80531,0,14373,29772,48544,318230,893.91
4507,2025-09-07,1.0,Kanpur,Tier-3,0.9,480,620,Bedroom,112,Mid,Economy,Engineered_Wood,Economy,Grid,Economy,True,Standard,None,None,2356,619,32347,695,10488,575,13791,578,0,0,0,123212,14392,31023,41414,271491,2424.03
4508,2025-09-07,1.0,Bhopal,Tier-2,0.93,500,640,Bathroom,422,Mid,Premium,Ceramic_Tile,Standard,None,None,False,None,None,Standard,16168,825,59845,1796,0,0,0,0,0,180262,56320,0,21672,50750,69775,457414,1083.92
4509,2025-09-07,1.0,Kanpur,Tier-3,0.9,480,620,Bedroom,430,Mid,Economy,Ceramic_Tile,Standard,None,None,False,Standard,None,None,11877,1127,50147,1726,0,0,0,0,0,0,0,106563,10559,37374,39487,258861,602.0
4510,2025-09-07,1.0,Kanpur,Tier-3,0.9,480,620,Kitchen,502,Mid,Standard,Granite,Premium,POP,Economy,True,None,Basic_L,None,9297,1182,184440,3257,55079,2132,61990,1222,188969,0,28271,0,34629,106632,121878,798978,1591.59
4511,2025-09-07,1.0,Ahmedabad,Metro,1.05,600,750,Bedroom,448,Basic,Economy,Granite,Premium,Gypsum,Standard,True,Basic,None,None,9059,1676,202181,2985,83175,1668,66995,1533,0,0,0,34980,20273,55383,86384,566292,1264.04
4512,2025-09-07,1.0,Bhopal,Tier-2,0.93,500,640,Bedroom,290,Luxury,Premium,Vitrified_Tile,Economy,None,None,True,None,None,None,9185,855,45269,1202,0,0,22643,894,0,0,0,0,5934,23534,19713,129230,445.62
4513,2025-09-07,1.0,Hyderabad,Metro,1.15,700,850,Dining,517,Basic,Luxury,Ceramic_Tile,Standard,POP,Standard,True,Standard,None,None,21083,1982,54949,3363,68585,2623,53728,2144,0,0,0,140076,28209,44612,75844,497199,961.7
4514,2025-09-07,1.0,Mysuru,Tier-3,0.94,520,660,Dining,448,Luxury,Economy,Ceramic_Tile,Standard,POP,Luxury,True,None,None,None,9771,1412,64708,1681,69634,1926,33574,1211,0,0,0,0,9236,51129,43971,288252,643.42
4515,2025-09-07,1.0,Hyderabad,Metro,1.15,700,850,Bedroom,218,Mid,Premium,Ceramic_Tile,Standard,POP,Standard,True,None,None,None,5758,780,29057,1244,23380,809,23716,1044,0,0,0,0,8025,20675,20608,135096,619.71
4516,2025-09-07,1.0,Mumbai,Metro,1.3,800,950,Kids Room,414,Mid,Luxury,Ceramic_Tile,Standard,POP,Luxury,True,Basic,None,None,19820,1860,46739,2901,76019,2392,61223,2396,0,0,0,71101,27269,52623,65582,429926,1038.47
4517,2025-09-07,1.0,Chennai,Metro,1.1,650,800,Kitchen,320,Basic,Economy,Ceramic_Tile,Standard,POP,Premium,False,None,Basic_L,None,10786,1010,35899,1714,45521,1196,0,0,146151,0,31552,0,21443,28478,58275,382025,1193.83
4518,2025-09-07,1.0,Chennai,Metro,1.1,650,800,Bedroom,397,Mid,Luxury,Marble,Standard,POP,Premium,True,Basic,None,None,19987,1349,272995,2777,47887,2048,42144,1322,0,0,0,59673,26728,84184,100997,662091,1667.73
4519,2025-09-07,1.0,Varanasi,Tier-3,0.9,480,620,Bathroom,187,Mid,Luxury,Ceramic_Tile,Standard,None,None,True,None,None,Basic,4836,566,23540,942,0,0,24416,527,0,93622,50941,0,13774,32700,44256,290120,1551.44
4520,2025-09-07,1.0,Jaipur,Tier-2,0.95,550,700,Kids Room,190,Mid,Standard,Vitrified_Tile,Economy,Gypsum,Standard,False,Standard,None,None,4943,587,26590,1039,18801,596,0,0,0,0,0,153480,18260,42237,47976,314509,1655.31
4521,2025-09-07,1.0,Delhi,Metro,1.2,750,900,Living Room,74,Luxury,Premium,Granite,Standard,None,None,True,None,None,None,3343,828,37187,777,0,0,13565,810,0,0,0,0,4326,15936,13819,90591,1224.2
4522,2025-09-07,1.0,Lucknow,Tier-2,0.92,500,650,Kids Room,478,Luxury,Economy,Vitrified_Tile,Luxury,Grid,Standard,True,Standard,None,None,10034,1480,73942,1969,46362,1859,56452,1321,0,0,0,150589,29742,117306,88390,579446,1212.23
4523,2025-09-07,1.0,Patna,Tier-3,0.88,450,600,Bathroom,438,Basic,Standard,Ceramic_Tile,Standard,None,None,True,None,None,Basic,12949,1235,41686,1646,0,0,41141,1155,0,148290,57782,0,29355,33953,66455,435646,994.63
4524,2025-09-07,1.0,Kolkata,Metro,1.0,600,750,Dining,209,Mid,Premium,Marble,Standard,Grid,Standard,True,Basic,None,None,6251,780,99982,917,28100,714,27088,804,0,0,0,72188,16498,43576,53442,350339,1676.26
4525,2025-09-07,1.0,Ranchi,Tier-3,0.9,480,620,Dining,224,Luxury,Standard,Engineered_Wood,Luxury,Grid,Premium,True,Premium,None,None,5723,548,98234,849,26585,916,23038,866,0,0,0,283323,42684,116182,107811,706760,3155.18
4526,2025-09-07,1.0,Chennai,Metro,1.1,650,800,Kitchen,85,Luxury,Standard,Vitrified_Tile,Economy,POP,Standard,True,None,Standard_L,None,2265,765,14315,788,10404,783,14345,759,206886,0,52509,0,22245,80512,73184,479760,5644.23
4527,2025-09-07,1.0,Vadodara,Tier-2,0.98,550,700,Kids Room,99,Basic,Premium,Vitrified_Tile,Standard,None,None,False,Standard,None,None,2767,643,18714,591,0,0,0,0,0,0,0,79335,7414,11532,21779,142775,1442.17
4528,2025-09-07,1.0,Kanpur,Tier-3,0.9,480,620,Bedroom,169,Basic,Premium,Vitrified_Tile,Standard,None,None,True,Basic,None,None,6368,527,17412,920,0,0,23069,504,0,0,0,42921,4516,9539,19040,124816,738.56
4529,2025-09-07,1.0,Bangalore,Metro,1.25,750,900,Kitchen,108,Basic,Economy,Vitrified_Tile,Premium,Grid,Standard,True,None,Basic_L,None,2506,869,17103,776,12667,896,12873,871,184290,0,42815,0,19039,28118,58108,380931,3527.14
4530,2025-09-07,1.0,Kanpur,Tier-3,0.9,480,620,Kitchen,155,Mid,Premium,Vitrified_Tile,Standard,Gypsum,Standard,True,None,Basic_L,None,3015,559,22316,741,23723,693,20614,495,112155,0,33131,0,14745,45445,49974,327606,2113.59
4531,2025-09-07,1.0,Ahmedabad,Metro,1.05,600,750,Bathroom,229,Mid,Standard,Ceramic_Tile,Premium,None,None,True,None,None,Basic,6830,738,32766,1478,0,0,22785,826,0,80909,85909,0,19254,40642,52585,344723,1505.34
4532,2025-09-07,1.0,Hyderabad,Metro,1.15,700,850,Study,428,Mid,Premium,Marble,Economy,Grid,Economy,True,Premium,None,None,13197,1699,297347,2733,62531,2067,54123,1890,0,0,0,417617,42726,145045,187375,1228348,2869.97
4533,2025-09-07,1.0,Kanpur,Tier-3,0.9,480,620,Dining,528,Mid,Economy,Epoxy,Luxury,None,None,True,Basic,None,None,9240,1643,73408,3031,0,0,61218,1550,0,0,0,48596,11630,41724,45367,297408,563.27
4534,2025-09-07,1.0,Delhi,Metro,1.2,750,900,Kids Room,258,Basic,Premium,Ceramic_Tile,Economy,None,None,False,Basic,None,None,8882,896,38977,1715,0,0,0,0,0,0,0,51971,5741,14547,22091,144820,561.32
4535,2025-09-07,1.0,Bangalore,Metro,1.25,750,900,Living Room,102,Mid,Premium,Epoxy,Standard,POP,Standard,False,None,None,None,3759,863,13363,862,12176,899,0,0,0,0,0,0,2528,4948,7092,46489,455.78
4536,2025-09-07,1.0,Kolkata,Metro,1.0,600,750,Kitchen,168,Mid,Economy,Vitrified_Tile,Standard,None,None,True,None,Basic_L,None,4474,615,19197,770,0,0,16149,677,137459,0,37549,0,13809,44246,49490,324435,1931.16
4537,2025-09-07,1.0,Patna,Tier-3,0.88,450,600,Living Room,94,Basic,Premium,Vitrified_Tile,Standard,Gypsum,Standard,False,Standard,None,None,2804,475,15546,460,17391,464,0,0,0,0,0,135833,13057,23524,37720,247273,2630.57
4538,2025-09-07,1.0,Mysuru,Tier-3,0.94,520,660,Kitchen,329,Luxury,Economy,Granite,Standard,POP,Premium,True,None,Standard_L,None,8606,984,90672,1871,49237,1374,44303,812,253962,0,44127,0,44376,149280,124129,813733,2473.35
4539,2025-09-07,1.0,Hyderabad,Metro,1.15,700,850,Bathroom,252,Mid,Standard,Ceramic_Tile,Luxury,None,None,True,None,None,Standard,9484,956,63120,1377,0,0,39483,957,0,252652,65803,0,41616,107590,104947,687985,2730.1
4540,2025-09-07,1.0,Kolkata,Metro,1.0,600,750,Living Room,396,Basic,Standard,Granite,Standard,POP,Premium,True,None,None,None,9042,1007,98835,2799,78506,1830,49926,1357,0,0,0,0,22105,35522,54167,355097,896.71
4541,2025-09-07,1.0,Kanpur,Tier-3,0.9,480,620,Living Room,75,Luxury,Economy,Ceramic_Tile,Premium,Grid,Premium,True,None,None,None,1227,552,7375,567,9480,518,9735,611,0,0,0,0,2198,9109,7447,48819,650.91
4542,2025-09-07,1.0,Nagpur,Tier-2,0.95,520,680,Living Room,177,Luxury,Standard,Ceramic_Tile,Economy,Grid,Standard,True,Basic,None,None,4480,676,16552,713,27183,667,15387,662,0,0,0,62397,7878,33595,30634,200822,1134.59
4543,2025-09-07,1.0,Patna,Tier-3,0.88,450,600,Bedroom,490,Mid,Premium,Ceramic_Tile,Premium,Gypsum,Standard,True,None,None,None,12458,852,52454,2132,74653,1307,55950,1043,0,0,0,0,15822,47199,47497,311366,635.44
4544,2025-09-07,1.0,Kolkata,Metro,1.0,600,750,Bathroom,150,Basic,Standard,Vitrified_Tile,Premium,None,None,False,None,None,Basic,4848,724,25306,902,0,0,0,0,0,110443,55691,0,10352,29687,42831,280784,1871.89
4545,2025-09-07,1.0,Ranchi,Tier-3,0.9,480,620,Study,471,Basic,Luxury,Engineered_Wood,Economy,None,None,False,None,None,None,11891,1112,144002,1530,0,0,0,0,0,0,0,0,9655,19817,33841,221850,471.02
4546,2025-09-07,1.0,Jaipur,Tier-2,0.95,550,700,Dining,483,Basic,Economy,Ceramic_Tile,Premium,None,None,False,None,None,None,8329,1268,66078,2916,0,0,0,0,0,0,0,0,5217,9352,16769,109929,227.6
4547,2025-09-07,1.0,Pune,Metro,1.2,700,850,Bedroom,394,Luxury,Economy,Vitrified_Tile,Standard,None,None,True,Basic,None,None,12723,1053,72721,2544,0,0,53572,1748,0,0,0,72105,12051,62342,52355,343213,871.1
4548,2025-09-07,1.0,Mumbai,Metro,1.3,800,950,Bathroom,221,Luxury,Economy,Vitrified_Tile,Luxury,None,None,True,None,None,Standard,5368,929,37384,1389,0,0,26945,845,0,285306,97935,0,31495,127253,110673,725524,3282.91
4549,2025-09-07,1.0,Guwahati,Tier-3,0.92,500,640,Dining,351,Mid,Economy,Vitrified_Tile,Premium,None,None,False,None,None,None,7246,1095,49787,1520,0,0,0,0,0,0,0,0,4347,12049,13688,89732,255.65
4550,2025-09-07,1.0,Bhopal,Tier-2,0.93,500,640,Bathroom,326,Mid,Standard,Ceramic_Tile,Standard,None,None,False,None,None,Standard,6973,1076,25323,1237,0,0,0,0,0,159598,79134,0,19053,64782,64292,421468,1292.85
4551,2025-09-07,1.0,Bhopal,Tier-2,0.93,500,640,Study,350,Basic,Standard,Marble,Economy,None,None,False,Basic,None,None,9945,799,103217,1267,0,0,0,0,0,0,0,48738,14059,17708,35232,230964,659.9
4552,2025-09-07,1.0,Bhopal,Tier-2,0.93,500,640,Dining,270,Basic,Standard,Vitrified_Tile,Standard,Grid,Economy,False,Basic,None,None,5194,791,31586,1171,41052,1065,0,0,0,0,0,74339,14420,16451,33492,219560,813.18
4553,2025-09-07,1.0,Vadodara,Tier-2,0.98,550,700,Dining,105,Mid,Premium,Vitrified_Tile,Economy,Gypsum,Standard,False,Basic,None,None,3766,681,18122,614,18398,693,0,0,0,0,0,73205,9024,17668,25591,167762,1597.74
4554,2025-09-07,1.0,Mysuru,Tier-3,0.94,520,660,Living Room,461,Mid,Standard,Epoxy,Standard,Gypsum,Luxury,True,Premium,None,None,13814,1110,38867,1830,79758,1462,34683,1634,0,0,0,213531,20234,62644,84522,554087,1201.92
4555,2025-09-07,1.0,Kolkata,Metro,1.0,600,750,Living Room,164,Mid,Standard,Ceramic_Tile,Premium,None,None,False,Basic,None,None,4076,688,23087,850,0,0,0,0,0,0,0,43944,6113,14747,16831,110336,672.78
4556,2025-09-07,1.0,Ahmedabad,Metro,1.05,600,750,Living Room,132,Luxury,Standard,Ceramic_Tile,Economy,Grid,Standard,True,Basic,None,None,4644,730,18099,873,18164,651,21057,624,0,0,0,78977,12249,39119,35134,230321,1744.85
4557,2025-09-07,1.0,Delhi,Metro,1.2,750,900,Study,484,Basic,Standard,Ceramic_Tile,Standard,None,None,False,Basic,None,None,15849,1805,71803,2427,0,0,0,0,0,0,0,90626,14828,25004,40021,262363,542.07
4558,2025-09-07,1.0,Nagpur,Tier-2,0.95,520,680,Dining,424,Basic,Standard,Vitrified_Tile,Premium,POP,Standard,True,Standard,None,None,13965,1114,61593,2656,44228,1488,60238,1499,0,0,0,116037,16023,34521,63605,416969,983.42
4559,2025-09-07,1.0,Varanasi,Tier-3,0.9,480,620,Kitchen,362,Basic,Economy,Ceramic_Tile,Standard,Grid,Standard,False,None,Basic_L,None,9110,997,48270,1691,43601,1132,0,0,197445,0,51969,0,30641,36130,75777,496763,1372.27
4560,2025-09-07,1.0,Kolkata,Metro,1.0,600,750,Kitchen,376,Basic,Standard,Ceramic_Tile,Standard,POP,Economy,False,None,Basic_L,None,12195,1216,34972,2017,30633,1170,0,0,338360,0,35331,0,36884,58355,99204,650338,1729.62
4561,2025-09-07,1.0,Jaipur,Tier-2,0.95,550,700,Kitchen,295,Mid,Standard,Vitrified_Tile,Standard,None,None,True,None,Basic_L,None,9518,771,55921,1374,0,0,43562,986,287164,0,31003,0,31022,70999,95818,628139,2129.29
4562,2025-09-07,1.0,Patna,Tier-3,0.88,450,600,Dining,245,Basic,Premium,Ceramic_Tile,Economy,None,None,True,Standard,None,None,5276,591,30880,1025,0,0,19941,668,0,0,0,72197,7533,14102,27398,179612,733.11
4563,2025-09-07,1.0,Bangalore,Metro,1.25,750,900,Living Room,236,Basic,Standard,Vitrified_Tile,Premium,Gypsum,Standard,False,None,None,None,9773,866,49638,1460,61533,1129,0,0,0,0,0,0,6249,14306,26092,171047,724.78
4564,2025-09-07,1.0,Patna,Tier-3,0.88,450,600,Study,99,Luxury,Standard,Ceramic_Tile,Economy,None,None,False,Standard,None,None,1576,593,7829,479,0,0,0,0,0,0,0,77975,7367,26624,22040,144484,1459.43
4565,2025-09-07,1.0,Bangalore,Metro,1.25,750,900,Living Room,383,Luxury,Standard,Wood_Laminate,Economy,None,None,True,None,None,None,12843,1397,75103,2402,0,0,50039,1567,0,0,0,0,8417,45299,35472,232539,607.15
4566,2025-09-07,1.0,Indore,Tier-2,0.96,550,700,Study,398,Basic,Premium,Ceramic_Tile,Standard,Gypsum,Standard,False,Basic,None,None,10265,836,50355,1686,48383,1340,0,0,0,0,0,71814,14497,27148,40738,267061,671.01
4567,2025-09-07,1.0,Varanasi,Tier-3,0.9,480,620,Kitchen,353,Basic,Premium,Ceramic_Tile,Standard,None,None,False,None,Basic_L,None,8393,756,25672,1196,0,0,0,0,166632,0,27146,0,16301,27575,49261,322932,914.82
4568,2025-09-07,1.0,Kanpur,Tier-3,0.9,480,620,Bathroom,409,Basic,Luxury,Ceramic_Tile,Standard,None,None,False,None,None,Basic,15183,968,35127,2059,0,0,0,0,0,113783,41318,0,15425,26055,44985,294903,721.03
4569,2025-09-07,1.0,Ranchi,Tier-3,0.9,480,620,Bathroom,111,Mid,Economy,Ceramic_Tile,Standard,None,None,True,None,None,Basic,1687,556,10835,594,0,0,10488,546,0,153218,66802,0,23585,49924,57283,375519,3383.06
4570,2025-09-07,1.0,Ranchi,Tier-3,0.9,480,620,Living Room,526,Basic,Economy,Granite,Economy,POP,Luxury,True,Premium,None,None,7782,1244,114113,2446,66395,1251,54240,1406,0,0,0,171533,35697,61380,93147,610633,1160.9
4571,2025-09-07,1.0,Mumbai,Metro,1.3,800,950,Study,534,Mid,Premium,Vitrified_Tile,Premium,Grid,Economy,True,None,None,None,21678,2252,113887,3176,66547,2693,95901,2740,0,0,0,0,22303,52509,69064,452750,847.85
4572,2025-09-07,1.0,Chandigarh,Tier-2,1.02,600,750,Bathroom,484,Luxury,Standard,Vitrified_Tile,Standard,None,None,True,None,None,Premium,11379,1729,68504,3651,0,0,72018,1710,0,289610,83707,0,45239,146917,130404,854868,1766.26
4573,2025-09-07,1.0,Nagpur,Tier-2,0.95,520,680,Bathroom,534,Mid,Economy,Vitrified_Tile,Standard,None,None,True,None,None,Standard,13361,1665,48755,2828,0,0,42296,2118,0,175624,87387,0,36068,61716,84927,556744,1042.59
4574,2025-09-07,1.0,Guwahati,Tier-3,0.92,500,640,Bathroom,434,Mid,Standard,Ceramic_Tile,Standard,None,None,False,None,None,Standard,11282,1290,57803,1851,0,0,0,0,0,225041,69198,0,33498,74393,85384,559740,1289.72
4575,2025-09-07,1.0,Coimbatore,Tier-2,0.95,520,660,Bathroom,434,Mid,Economy,Ceramic_Tile,Standard,None,None,True,None,None,Standard,11092,982,49505,2350,0,0,64082,1575,0,194219,64967,0,38036,73478,90051,590336,1360.22
4576,2025-09-07,1.0,Patna,Tier-3,0.88,450,600,Study,386,Basic,Premium,Vitrified_Tile,Premium,Gypsum,Standard,False,Standard,None,None,12533,1100,40291,2472,44765,1326,0,0,0,0,0,135763,16003,31926,51512,337690,874.85
4577,2025-09-07,1.0,Indore,Tier-2,0.96,550,700,Living Room,531,Mid,Economy,Vitrified_Tile,Standard,Gypsum,Standard,True,Basic,None,None,8672,1200,53716,2633,69149,2426,46644,1832,0,0,0,69122,13266,58230,58840,385729,726.42
4578,2025-09-07,1.0,Patna,Tier-3,0.88,450,600,Kitchen,238,Luxury,Standard,Vitrified_Tile,Economy,Gypsum,Premium,True,None,Premium_U,None,6244,493,19821,1015,50921,772,17168,630,396559,0,51472,0,52517,185332,140930,923874,3881.82
4579,2025-09-07,1.0,Vadodara,Tier-2,0.98,550,700,Dining,332,Luxury,Standard,Vitrified_Tile,Standard,Grid,Premium,True,None,None,None,6265,755,62258,1987,55601,1226,36895,1259,0,0,0,0,12975,46383,40609,266212,801.84
4580,2025-09-07,1.0,Chennai,Metro,1.1,650,800,Bedroom,507,Luxury,Standard,Ceramic_Tile,Standard,None,None,True,None,None,None,18056,1709,83226,3857,0,0,41353,1629,0,0,0,0,12238,46597,37560,246225,485.65
4581,2025-09-07,1.0,Patna,Tier-3,0.88,450,600,Bathroom,75,Mid,Standard,Vitrified_Tile,Economy,None,None,False,None,None,Standard,1975,540,6159,464,0,0,0,0,0,116570,81476,0,15316,48895,48851,320246,4269.94
4582,2025-09-07,1.0,Ranchi,Tier-3,0.9,480,620,Bathroom,198,Basic,Economy,Ceramic_Tile,Economy,None,None,False,None,None,Basic,5154,616,13601,729,0,0,0,0,0,92501,59470,0,11482,18067,36291,237911,1201.57
4583,2025-09-07,1.0,Ranchi,Tier-3,0.9,480,620,Bathroom,83,Luxury,Standard,Vitrified_Tile,Economy,None,None,True,None,None,Premium,1439,545,7577,561,0,0,10217,498,0,257867,38375,0,22707,91953,77713,509455,6138.01
4584,2025-09-07,1.0,Vadodara,Tier-2,0.98,550,700,Living Room,271,Luxury,Economy,Marble,Economy,Grid,Economy,True,None,None,None,7727,695,166212,1202,24421,1099,31849,1060,0,0,0,0,12796,81524,59145,387729,1430.74
4585,2025-09-07,1.0,Patna,Tier-3,0.88,450,600,Study,420,Basic,Premium,Ceramic_Tile,Standard,Gypsum,Economy,True,Basic,None,None,14743,1239,43084,1542,51057,1104,51985,1013,0,0,0,50454,20898,26811,47507,311436,741.51
4586,2025-09-07,1.0,Jaipur,Tier-2,0.95,550,700,Bathroom,129,Luxury,Premium,Ceramic_Tile,Luxury,None,None,True,None,None,Premium,3122,639,25085,574,0,0,9140,629,0,333226,54091,0,26713,129658,104918,687794,5331.73
4587,2025-09-07,1.0,Surat,Tier-2,1.0,550,700,Living Room,287,Basic,Standard,Wood_Laminate,Economy,None,None,False,None,None,None,7694,612,59296,1504,0,0,0,0,0,0,0,0,4395,7602,14598,95701,333.45
4588,2025-09-07,1.0,Lucknow,Tier-2,0.92,500,650,Dining,328,Luxury,Economy,Vitrified_Tile,Luxury,None,None,True,Premium,None,None,5309,863,46329,1457,0,0,34907,943,0,0,0,220159,22656,91750,76387,500761,1526.71
4589,2025-09-07,1.0,Bangalore,Metro,1.25,750,900,Bedroom,299,Luxury,Standard,Wood_Laminate,Luxury,None,None,True,Basic,None,None,12248,1360,128509,2022,0,0,53133,1128,0,0,0,99061,14713,97567,73753,483493,1617.03
4590,2025-09-07,1.0,Varanasi,Tier-3,0.9,480,620,Kitchen,79,Basic,Standard,Vitrified_Tile,Standard,POP,Premium,False,None,Basic_L,None,2015,527,12491,593,10964,550,0,0,210217,0,52323,0,26882,31285,62612,410458,5195.68
4591,2025-09-07,1.0,Coimbatore,Tier-2,0.95,520,660,Bedroom,437,Mid,Standard,Ceramic_Tile,Standard,Gypsum,Standard,False,Premium,None,None,11791,1283,65894,2148,82434,2151,0,0,0,0,0,240626,27045,87360,93732,614464,1406.1
4592,2025-09-07,1.0,Kolkata,Metro,1.0,600,750,Study,301,Luxury,Standard,Vitrified_Tile,Standard,None,None,True,None,None,None,9213,701,49739,1333,0,0,29759,1167,0,0,0,0,8503,29872,23452,153739,510.76
4593,2025-09-07,1.0,Delhi,Metro,1.2,750,900,Dining,413,Luxury,Economy,Vitrified_Tile,Premium,Gypsum,Premium,True,Premium,None,None,9490,1322,58147,2116,73866,2223,68310,1718,0,0,0,221175,24706,130195,106788,700054,1695.05
4594,2025-09-07,1.0,Chennai,Metro,1.1,650,800,Kitchen,141,Mid,Economy,Granite,Standard,None,None,False,None,Basic_L,None,3263,749,40540,1019,0,0,0,0,327165,0,27956,0,29254,82142,92176,604264,4285.56
4595,2025-09-07,1.0,Kolkata,Metro,1.0,600,750,Bedroom,390,Basic,Economy,Wood_Laminate,Premium,Grid,Economy,True,Standard,None,None,10318,1579,82624,2716,33567,1705,33837,1289,0,0,0,132949,20772,36972,64499,422827,1084.17
4596,2025-09-07,1.0,Kolkata,Metro,1.0,600,750,Dining,355,Mid,Economy,Marble,Economy,None,None,True,Basic,None,None,10828,1081,216577,1735,0,0,28506,1539,0,0,0,43123,23595,46115,67158,440258,1240.16
4597,2025-09-07,1.0,Ahmedabad,Metro,1.05,600,750,Kids Room,443,Mid,Standard,Ceramic_Tile,Premium,POP,Economy,True,Basic,None,None,9272,1253,86469,2782,53928,2121,71393,1451,0,0,0,35081,24243,46947,60289,395228,892.16
4598,2025-09-07,1.0,Guwahati,Tier-3,0.92,500,640,Study,426,Mid,Premium,Ceramic_Tile,Standard,POP,Standard,False,Standard,None,None,16396,913,39161,2207,33403,1556,0,0,0,0,0,155984,14860,51672,56907,373060,875.73
4599,2025-09-07,1.0,Kanpur,Tier-3,0.9,480,620,Study,312,Luxury,Luxury,Epoxy,Economy,None,None,True,None,None,None,7401,587,20127,1434,0,0,38086,752,0,0,0,0,5677,17233,16433,107730,345.29
4600,2025-09-07,1.0,Hyderabad,Metro,1.15,700,850,Bedroom,322,Luxury,Standard,Ceramic_Tile,Premium,Grid,Standard,True,Standard,None,None,12235,1147,42343,2041,40310,2042,33051,1368,0,0,0,131131,13801,78107,64364,421940,1310.37
4601,2025-09-07,1.0,Lucknow,Tier-2,0.92,500,650,Living Room,436,Basic,Economy,Marble,Economy,None,None,False,Basic,None,None,11090,1286,190745,1815,0,0,0,0,0,0,0,68304,22504,34975,59529,390249,895.07
4602,2025-09-07,1.0,Jaipur,Tier-2,0.95,550,700,Kids Room,535,Luxury,Standard,Ceramic_Tile,Economy,None,None,True,Basic,None,None,13411,1276,45059,2523,0,0,56864,1699,0,0,0,75287,11181,63934,48822,320055,598.23
4603,2025-09-07,1.0,Vadodara,Tier-2,0.98,550,700,Bathroom,235,Luxury,Luxury,Ceramic_Tile,Economy,None,None,True,None,None,Premium,9209,838,27465,1071,0,0,27285,880,0,276930,72041,0,31387,128873,103676,679656,2892.15
4604,2025-09-07,1.0,Bangalore,Metro,1.25,750,900,Dining,115,Luxury,Premium,Vitrified_Tile,Economy,None,None,True,None,None,None,3525,783,20030,763,0,0,18738,821,0,0,0,0,4113,13621,11231,73624,640.21
4605,2025-09-07,1.0,Ranchi,Tier-3,0.9,480,620,Dining,383,Basic,Premium,Wood_Laminate,Standard,Gypsum,Luxury,False,Premium,None,None,11019,1244,72743,1849,50217,1539,0,0,0,0,0,297231,40194,57967,96120,630122,1645.23
4606,2025-09-07,1.0,Varanasi,Tier-3,0.9,480,620,Living Room,169,Mid,Standard,Vitrified_Tile,Standard,None,None,True,None,None,None,4243,512,20688,622,0,0,17069,629,0,0,0,0,3057,7440,9767,64028,378.86
4607,2025-09-07,1.0,Surat,Tier-2,1.0,550,700,Dining,155,Luxury,Luxury,Wood_Laminate,Premium,Gypsum,Luxury,True,Basic,None,None,6239,686,29964,614,25750,611,12547,628,0,0,0,58109,9671,45545,34266,224630,1449.23
4608,2025-09-07,1.0,Ranchi,Tier-3,0.9,480,620,Study,329,Luxury,Premium,Engineered_Wood,Premium,Gypsum,Standard,True,Basic,None,None,8945,684,92734,1109,31806,1214,39093,1012,0,0,0,53102,17895,69829,57136,374559,1138.48
